Vial,Timestamp,x_pos,y_pos
1,0.28,97.99124343,14.64943522
1,0.28,106.9921122,14.64844291
1,0.28,146.0366886,9.661245466
1,0.32,64.88191882,372.7644392
1,0.32,64.76875,364.7816594
1,0.32,64.10034208,354.7679764
1,0.32,63.84662577,330.7853404
1,0.32,63.06439394,311.7803968
1,0.32,62.20130719,280.7764306
1,0.32,62.09517767,269.7791213
1,0.32,140.2233677,154.657948
1,0.32,74.00618375,73.78254278
1,0.32,146.9586919,72.81694338
1,0.32,91.83317261,55.82216084
1,0.32,147.9575937,53.77574223
1,0.32,153.9538462,43.83678759
1,0.32,100.0481557,40.80829873
1,0.32,128.9660574,37.72160717
1,0.32,85.19168174,24.56375704
1,0.32,152.9693593,23.75751826
1,0.32,121.7378947,16.7553436
1,0.32,107.0647603,14.69419093
1,0.32,96.01792829,13.94301397
1,0.32,149.0507968,9.752774927
1,0.32,112.9931585,4.731488351
1,0.36,65.79207921,371.7841346
1,0.36,65.09655172,360.7736134
1,0.36,143.0770771,160.7085863
1,0.36,74.15111111,79.7807705
1,0.36,149.0814941,74.72478333
1,0.36,92.96895579,63.77225205
1,0.36,150.1776181,56.69541709
1,0.36,97.95422177,44.73893304
1,0.36,125.9223907,38.60949168
1,0.36,90.1346831,28.52901854
1,0.36,150.150289,27.89341276
1,0.36,120.021544,17.67573479
1,0.36,87.20022002,15.84436566
1,0.36,93.98806244,13.69534167
1,0.36,125.9819209,13.87205487
1,0.36,115.0076419,4.767467249
1,0.4,146.0021142,164.7605177
1,0.4,72.90293856,84.76206901
1,0.4,150.9982079,76.74044075
1,0.4,95.05326087,70.73926809
1,0.4,153.9118257,62.76817391
1,0.4,147.0183486,55.80656109
1,0.4,97.94129763,47.79298792
1,0.4,124.0177074,39.85342081
1,0.4,148.8747475,32.71802303
1,0.4,93.0685413,30.7869318
1,0.4,85.79515152,18.72711393
1,0.4,119.1763441,17.4709067
1,0.4,94.99570815,14.73230317
1,0.4,126.9558653,13.84205428
1,0.4,151.0224949,9.666117467
1,0.4,119.9859977,5.5681238
1,0.44,148.2458836,170.6828669
1,0.44,71.06083976,90.80308184
1,0.44,96.34866828,76.57584825
1,0.44,152.0633681,78.71742328
1,0.44,155.0358456,64.75500498
1,0.44,144.9978118,60.82214079
1,0.44,96.06500542,53.75240695
1,0.44,115.1156559,44.62933217
1,0.44,121.9824121,41.7201016
1,0.44,147.0029412,37.80126723
1,0.44,95.95337219,34.88823724
1,0.44,84.87769784,20.75737881
1,0.44,117.0860692,17.76834972
1,0.44,96.03558052,14.80974928
1,0.44,126.9328859,13.94656831
1,0.44,151.0423423,9.797875605
1,0.44,126.0061538,5.678069645
1,0.48,151.2151225,175.7305412
1,0.48,69.03177405,94.81608128
1,0.48,99.08973081,80.72084184
1,0.48,153.0866071,80.68612368
1,0.48,157.0953786,65.72167906
1,0.48,143.0790306,67.7458322
1,0.48,95.96137787,55.78583475
1,0.48,114.9489051,45.7858304
1,0.48,146.0434783,42.80478612
1,0.48,97.98592715,37.78414283
1,0.48,83.85089974,22.78251629
1,0.48,94.96848138,18.76733274
1,0.48,116.9906542,17.79355404
1,0.48,129.0514286,14.74819
1,0.48,163.9872299,10.63332933
1,0.48,151.0339589,9.567182177
1,0.48,127.05837,5.572408288
1,0.52,68.88249694,369.7755394
1,0.52,152.06893,181.7641697
1,0.52,67.9182058,97.83355033
1,0.52,106.0093284,86.75740566
1,0.52,153.0210342,79.80181715
1,0.52,140.9802761,71.7806732
1,0.52,157.9497436,68.77960811
1,0.52,94.99785177,59.78810407
1,0.52,112.9980806,48.73271505
1,0.52,145.1092437,46.84421775
1,0.52,98.94567063,37.82834869
1,0.52,82.91225022,27.7912163
1,0.52,96.92418773,19.76270632
1,0.52,130.0244287,14.74383433
1,0.52,106.9908257,10.87849935
1,0.52,165.9724596,9.703786644
1,0.52,151.0026042,8.748673278
1,0.52,130.0310378,4.701155024
1,0.56,153.3008037,187.723106
1,0.56,66.13516068,102.7807142
1,0.56,138.9697232,103.7851196
1,0.56,108.9744292,90.8145361
1,0.56,140.0527344,75.84415939
1,0.56,158.1687898,70.76361268
1,0.56,93.90707071,63.76448767
1,0.56,145.093913,52.77731156
1,0.56,110.9848638,51.78065031
1,0.56,97.02998379,36.78490088
1,0.56,80.19086758,34.78348587
1,0.56,98.02258905,24.73039962
1,0.56,115.0626679,19.50502555
1,0.56,129.0588691,14.75377403
1,0.56,165.0587139,10.7229455
1,0.56,149.0621172,9.534940229
1,0.56,132.0268714,4.766304303
1,0.6,65.27892814,371.7487727
1,0.6,64.82025028,337.7816594
1,0.6,154.2684032,195.7465518
1,0.6,65.97022094,107.7787775
1,0.6,134.9444444,106.7024413
1,0.6,114.924614,96.82979745
1,0.6,137.9225557,84.75648998
1,0.6,160.1672026,76.71306346
1,0.6,92.91242363,68.76740277
1,0.6,107.0818605,56.83654311
1,0.6,145.9800866,55.78425679
1,0.6,78.95652174,40.79188957
1,0.6,98.9471831,39.76229319
1,0.6,98.94117647,29.79531485
1,0.6,112.0101095,20.80693319
1,0.6,129.9884793,16.79241208
1,0.6,165.0869955,11.66775804
1,0.6,150.9924875,9.882661058
1,0.6,136.0484496,5.675070242
1,0.64,65.075,366.778088
1,0.64,64.09153318,325.786236
1,0.64,63.97016706,316.784046
1,0.64,157.0118534,202.7665732
1,0.64,66.93025448,111.7863719
1,0.64,119.0303894,102.75127
1,0.64,136.9846626,102.8113117
1,0.64,137.8456914,90.7846654
1,0.64,163.1188889,80.7427705
1,0.64,91.93169093,75.75142423
1,0.64,147.9088372,61.78072916
1,0.64,105.013739,58.81110002
1,0.64,76.83503244,45.83170573
1,0.64,99.14762931,39.68359904
1,0.64,109.0352941,19.91559604
1,0.64,131.9974381,15.72444333
1,0.64,109.0193727,11.88036788
1,0.64,165.9680233,10.90472141
1,0.64,141.0175953,5.726918431
1,0.68,158.255164,207.7294115
1,0.68,68.98427382,113.7585327
1,0.68,122.876,106.8836594
1,0.68,136.0752916,102.8940666
1,0.68,136.2092238,91.78278425
1,0.68,163.0120614,82.7553436
1,0.68,90.87938144,79.75691712
1,0.68,150.1222749,65.78260726
1,0.68,103.0600203,60.83862785
1,0.68,75.0756547,52.75935095
1,0.68,101.1352886,41.63407188
1,0.68,107.0737864,19.4700089
1,0.68,137.0240741,13.72702976
1,0.68,165.0312805,9.852040621
1,0.68,110.9436346,8.808870273
1,0.68,155.0371457,8.601796241
1,0.68,142.1096774,5.479508851
1,0.72,67.93057247,370.7731332
1,0.72,160.9517796,213.7472162
1,0.72,71.13538749,115.7695212
1,0.72,124.9486931,113.7903719
1,0.72,137.9862132,103.8349682
1,0.72,135.8932238,92.77755261
1,0.72,166.9143179,88.80082512
1,0.72,90.91375546,81.77292577
1,0.72,151.9290573,72.77777212
1,0.72,100.916318,62.68437905
1,0.72,74.04075829,59.73995323
1,0.72,102.0009033,43.79430618
1,0.72,104.0036397,17.95454383
1,0.72,141.0893744,13.57411222
1,0.72,165.0814889,9.824918946
1,0.72,111.9533981,8.7331157
1,0.72,155.0196262,7.889136025
1,0.72,143.9829606,5.699657259
1,0.72,100.0213178,1.841736908
1,0.76,162.1527936,219.7611349
1,0.76,125.2,120.6696594
1,0.76,74.94336283,117.8577656
1,0.76,140.0147059,105.6994795
1,0.76,167.1117446,93.78279964
1,0.76,132.1057174,93.86256554
1,0.76,89.90754516,86.75721731
1,0.76,154.2826087,78.73300515
1,0.76,73.88129496,64.75558025
1,0.76,98.97795591,64.75560729
1,0.76,109.350438,55.56513874
1,0.76,104.0838223,47.70370465
1,0.76,102.0100334,19.5851711
1,0.76,147.0480256,14.73363378
1,0.76,110.9990079,8.859040341
1,0.76,156.0242775,8.588595805
1,0.76,143.1144578,5.885273847
1,0.76,100.0109562,1.931061779
1,0.8,163.089011,226.753088
1,0.8,127.1255992,126.7135865
1,0.8,78.96177778,120.7389927
1,0.8,143.0173124,105.7429125
1,0.8,170.0779221,97.76975463
1,0.8,128.9649289,95.73142242
1,0.8,88.04549763,90.78734659
1,0.8,157.0145985,85.74881267
1,0.8,72.17073171,68.80243626
1,0.8,95.0289296,67.77683779
1,0.8,113.9376826,61.82060778
1,0.8,105.9982847,50.77737122
1,0.8,101.0023847,19.59088038
1,0.8,163.9840637,10.6760817
1,0.8,154.9669811,6.869709703
1,0.8,144.075388,6.756160498
1,0.84,162.1478463,232.7851518
1,0.84,128.0187266,133.7685508
1,0.84,81.00262009,120.8689956
1,0.84,146.9983008,105.8496288
1,0.84,169.8600917,100.8011548
1,0.84,121.886341,98.55135032
1,0.84,85.94341463,93.81190329
1,0.84,158.981685,87.79722716
1,0.84,70.89857651,73.78165939
1,0.84,91.04805077,69.82880354
1,0.84,117.145,67.66465939
1,0.84,109.077187,54.68388924
1,0.84,98.02166667,18.77415939
1,0.84,161.9849711,14.75275766
1,0.84,156.9870875,7.66114289
1,0.84,145.9759666,6.782704321
1,0.84,101.9724638,2.838181128
1,0.88,66.13813459,366.7745756
1,0.88,163.1425234,239.7524538
1,0.88,131.0272109,141.7194631
1,0.88,86.01642336,122.7177908
1,0.88,150.0274725,106.9547363
1,0.88,169.0945626,104.7627469
1,0.88,115.9191821,101.6229447
1,0.88,83.89035533,97.76744619
1,0.88,161.8866525,91.82297295
1,0.88,70.00703606,79.78605693
1,0.88,120.3703271,72.44637902
1,0.88,86.05487805,70.75291374
1,0.88,111.0402397,57.71059775
1,0.88,96.00503356,19.68602181
1,0.88,163.0835118,16.77523541
1,0.88,145.0486322,6.706684718
1,0.88,157.9040334,6.817820724
1,0.88,103.0904523,0.808460059
1,0.92,163.8325123,244.7865855
1,0.92,132.0233503,147.7359741
1,0.92,90.04519231,122.6412748
1,0.92,171.0443286,109.7138628
1,0.92,154.9687213,107.6887431
1,0.92,109.9759414,103.7847975
1,0.92,82.10633727,100.8192534
1,0.92,164.9810479,95.74709975
1,0.92,68.91371045,84.77111289
1,0.92,126.0591286,78.71111997
1,0.92,84.00362319,70.79252895
1,0.92,113.0366636,60.73033033
1,0.92,163.234192,19.88470389
1,0.92,96.00966608,18.7922042
1,0.92,158.0312012,6.574171089
1,0.92,144.0774869,5.845533735
1,0.92,105.9815498,1.723848811
1,0.96,66.81676647,370.7792642
1,0.96,165.2387333,249.7840954
1,0.96,135.2395833,153.6649927
1,0.96,94.14536082,123.4569171
1,0.96,171.0289505,111.7780406
1,0.96,157.9805637,109.6873931
1,0.96,104.0038388,107.8248456
1,0.96,82.08127572,103.7559392
1,0.96,166.9782834,98.75684036
1,0.96,68.0192484,89.76607735
1,0.96,130.0536585,82.71629354
1,0.96,83.03471074,70.8014941
1,0.96,115.1666667,64.66028258
1,0.96,163.1597029,23.82158511
1,0.96,95.04770165,18.58131247
1,0.96,144.0400802,5.963022114
1,0.96,157.9365079,5.796209654
1,0.96,104.9860365,1.896589572
1,1,67.22675159,370.7600033
1,1,165.1425121,257.7321425
1,1,139.0687563,161.6997585
1,1,101.0046253,124.6651006
1,1,172.0207254,115.7790687
1,1,160.0654397,111.7121297
1,1,97.93904959,110.6463288
1,1,82.94179894,104.7816594
1,1,167.9719807,98.72562074
1,1,67.19635628,93.7907687
1,1,132.9544132,86.81948674
1,1,81.01034483,70.79028008
1,1,116.0989305,68.78878951
1,1,163.1274014,30.80188184
1,1,94.0831758,18.58317168
1,1,144.9970958,6.86007178
1,1,82.99892357,4.622348302
1,1,107.0225479,2.790678555
1,1.04,166.0403423,261.7914393
1,1.04,142.1155779,166.7092976
1,1.04,106.0028355,125.7722076
1,1.04,172.0746667,119.7536594
1,1.04,92.99036403,113.7473981
1,1.04,162.0147524,112.7679608
1,1.04,83.96025105,104.8381447
1,1.04,66.90958606,99.69669207
1,1.04,168.9712821,96.78576195
1,1.04,134.9826422,89.82601812
1,1.04,117.1518419,73.76368994
1,1.04,79.0096238,70.86302422
1,1.04,164.0861386,36.75690691
1,1.04,90.05020492,15.7488725
1,1.04,145.0176644,6.855260959
1,1.04,79.03553922,5.679943703
1,1.04,110.0055617,2.904017565
1,1.08,67.89734717,362.7828128
1,1.08,165.2691854,266.8029109
1,1.08,143.1732057,172.7118029
1,1.08,108.0968379,127.5504341
1,1.08,172.0636255,123.7396426
1,1.08,88.92260062,117.6155087
1,1.08,163.9721393,113.8125052
1,1.08,84.12413793,105.7215609
1,1.08,66.87131631,102.7354904
1,1.08,169.0325885,95.78631488
1,1.08,136.9090909,94.85636686
1,1.08,117.1008621,76.83941801
1,1.08,76.98158527,71.87453369
1,1.08,165.8732673,41.78958018
1,1.08,160.041543,9.739127243
1,1.08,143.025641,6.78257514
1,1.08,82.04826733,5.827451468
1,1.08,110.0770077,2.663947618
1,1.12,165.0612022,275.775102
1,1.12,145.0539216,178.7904829
1,1.12,111.1575203,129.5296269
1,1.12,172.8723404,129.7510743
1,1.12,85.96400778,122.7369123
1,1.12,165.0473506,115.8436662
1,1.12,66.06640238,106.7757129
1,1.12,84.06382979,105.7565143
1,1.12,139.0101664,99.79829525
1,1.12,169.0807265,96.64644244
1,1.12,117.9400716,82.82638211
1,1.12,74.03225806,73.8959451
1,1.12,166.0714286,47.78165939
1,1.12,87.0604559,15.64290815
1,1.12,143.0933211,7.707551429
1,1.12,81.1641791,5.891564409
1,1.12,110.112782,2.534792221
1,1.16,66.17440544,367.7725994
1,1.16,163.2893519,280.8244835
1,1.16,146.9484163,185.8079037
1,1.16,172.014944,132.7804141
1,1.16,115.0718954,131.5939843
1,1.16,83.99804688,127.7709172
1,1.16,167.0110497,120.7993389
1,1.16,66.17847026,110.7127264
1,1.16,84.19800995,106.6652415
1,1.16,141.0283993,104.7945682
1,1.16,169.1006843,95.92730944
1,1.16,118.0661088,86.83521587
1,1.16,71.98537774,76.68905175
1,1.16,167.0315789,55.73476944
1,1.16,86.96449136,16.84020066
1,1.16,166.0262857,10.54965939
1,1.16,158.0572917,9.697458
1,1.16,143.0682927,7.835317926
1,1.16,82.0788835,4.824135117
1,1.16,110.12,2.493174541
1,1.2,163.0785791,285.8300986
1,1.2,149.1632653,192.7058576
1,1.2,172.8957784,136.7499971
1,1.2,82.14356436,132.7994812
1,1.2,116.9715335,131.8101259
1,1.2,168.1580796,123.7722917
1,1.2,66.93585237,114.8132938
1,1.2,143.924812,108.8700053
1,1.2,84.2026749,106.651001
1,1.2,169.1096023,96.73219285
1,1.2,118.0060659,91.77992629
1,1.2,70.05421687,77.82382806
1,1.2,167.2324841,58.77422839
1,1.2,84.98833819,15.70294219
1,1.2,75.03600465,10.77004499
1,1.2,166.0826245,10.56416243
1,1.2,143.0609225,7.872172879
1,1.2,78.96721311,5.825375236
1,1.2,111.0674157,2.618738041
1,1.24,161.9427403,292.7366696
1,1.24,150.9268293,199.7621472
1,1.24,173.0050826,141.7244802
1,1.24,81.83877159,136.7759012
1,1.24,122.0442396,133.7208299
1,1.24,169.1690141,128.7863542
1,1.24,68.07553648,117.7627753
1,1.24,146.1844758,114.6828691
1,1.24,84.92329545,106.824273
1,1.24,118.0579456,96.77287976
1,1.24,170.9064825,96.84117055
1,1.24,68.98469388,79.77145531
1,1.24,168.9264565,63.76637763
1,1.24,83.10871795,15.65550554
1,1.24,74.93865031,9.780432395
1,1.24,113.9908069,3.712200758
1,1.28,162.0850622,295.8252279
1,1.28,151.1935484,205.7190983
1,1.28,172.1012821,144.7803773
1,1.28,80.03955842,142.7715398
1,1.28,128.122021,136.5338043
1,1.28,170.972912,132.7466707
1,1.28,69.0291498,121.7614165
1,1.28,147.005618,117.8200489
1,1.28,86.1136141,108.715058
1,1.28,118.0865116,100.7797989
1,1.28,171.889258,96.88797168
1,1.28,67.19099099,80.85283056
1,1.28,169.8900883,64.79049158
1,1.28,73.95548961,16.73517076
1,1.28,83.08469388,15.63574102
1,1.28,144.0840966,8.825789281
1,1.28,156.0425944,8.920091141
1,1.28,112.0171858,2.828920399
2,1.32,237.9920792,380.607402
1,1.32,67.88768116,363.7707898
1,1.32,161.9844075,297.7764619
1,1.32,152.0104603,210.767015
1,1.32,172.1457726,149.8501725
1,1.32,79.16615067,145.8053952
1,1.32,132.0759615,138.6874286
1,1.32,171.0645554,133.7085778
1,1.32,70.21469466,126.7024609
1,1.32,148.0190275,123.7573465
1,1.32,86.08205689,108.8101058
1,1.32,118.1263682,102.7876295
1,1.32,171.970696,97.64002325
1,1.32,66.18172691,81.77965136
1,1.32,169.8787234,66.73697854
1,1.32,156.1069888,21.83774222
1,1.32,72.21883408,19.71798226
1,1.32,81.95734127,13.86896098
1,1.32,144.004329,8.730577138
1,1.32,153.0670241,8.883536065
1,1.32,114.0858525,2.554331699
1,1.36,159.9830349,303.7760043
1,1.36,151.9270517,215.7836857
1,1.36,171.8852868,156.7679437
1,1.36,77.94397759,153.7601841
1,1.36,138.1412639,143.5613992
1,1.36,170.2170732,135.6853179
1,1.36,70.23894638,132.6715935
1,1.36,148.9752322,130.7135479
1,1.36,88.17195496,113.6567873
1,1.36,117.1556196,108.7912655
1,1.36,171.1155556,97.70610383
1,1.36,65.8993135,82.72101866
1,1.36,168.9401374,67.81208137
1,1.36,155.009828,27.74070935
1,1.36,72.0022779,20.82797678
1,1.36,81.02150538,13.79061996
1,1.36,143.9725686,8.863122398
1,1.36,153.0040096,8.90675963
1,1.36,80.95429616,3.512920815
1,1.36,119.9949084,3.737871202
1,1.4,159.9418838,305.7946854
1,1.4,151.006,224.7426594
1,1.4,172.0338346,161.7766469
1,1.4,77.83139535,158.7506516
1,1.4,141.9947871,146.8216246
1,1.4,169.9806295,137.790134
1,1.4,71.97863248,138.7808047
1,1.4,148.9740883,135.7624655
1,1.4,90.05852674,116.8058774
1,1.4,116.019084,111.7978808
1,1.4,170.1331854,99.70840745
1,1.4,64.94880174,82.75660492
1,1.4,167.0851485,70.79552078
1,1.4,153.2031386,30.88715198
1,1.4,69.86196769,26.79781211
1,1.4,80.01470588,13.80923292
1,1.4,153.129613,8.805061729
1,1.4,80.00919118,3.616218213
1,1.4,121.040619,3.740073315
1,1.44,66.77463054,372.7791963
1,1.44,160.1637487,310.7754802
1,1.44,149.8821782,228.7796792
1,1.44,76.14514515,164.7536314
1,1.44,172.96337,164.7841014
1,1.44,147.954955,150.7429207
1,1.44,71.32871287,144.6499762
1,1.44,169.0436836,139.7852013
1,1.44,150.0537109,138.7758
1,1.44,94.01395813,122.7667043
1,1.44,114.2126745,116.8697367
1,1.44,169.0561441,100.6513628
1,1.44,65.01555556,82.64388161
1,1.44,165.9415842,71.74502573
1,1.44,152.1775362,34.87042751
1,1.44,69.89353891,30.8227754
1,1.44,79.25359911,13.45386315
1,1.44,78.09270217,3.562724478
1,1.44,122.0405138,3.679880733
1,1.48,162.8310454,315.7858833
1,1.48,150.0248756,236.7229529
1,1.48,173.0173913,171.7369389
1,1.48,76.1302682,168.7950694
1,1.48,151.0771375,153.6859345
1,1.48,73.18346957,150.7008238
1,1.48,152.0321608,142.7937197
1,1.48,168.9514563,142.7731642
1,1.48,97.093,127.6896594
1,1.48,112.976626,120.7501553
1,1.48,168.0593312,103.7697932
1,1.48,64.97148891,83.71513352
1,1.48,163.0814889,73.78568353
1,1.48,151.0173985,41.75100487
1,1.48,70.07738998,37.755104
1,1.48,137.8991597,20.80326803
1,1.48,77.95140914,13.78749029
1,1.48,158.0812325,7.928251359
1,1.48,124.0010163,4.642431747
1,1.48,77.94805195,3.696316161
1,1.52,67.06900452,362.769216
1,1.52,163.1555098,319.7723906
1,1.52,149.9737582,240.757292
1,1.52,76.03757225,175.7816594
1,1.52,173.9813665,176.7071252
1,1.52,74.18344309,158.7120451
1,1.52,154.962963,156.8223098
1,1.52,168.0529483,146.7912863
1,1.52,156.0180276,147.6692522
1,1.52,99.26726058,130.5266483
1,1.52,111.1168831,123.8585825
1,1.52,168,105.8076334
1,1.52,65.88965517,83.73929486
1,1.52,161.0173833,73.817341
1,1.52,132.0813076,58.78249761
1,1.52,150.1150592,45.81719238
1,1.52,70.1912,43.74885939
1,1.52,76.99224806,13.80103923
1,1.52,159.0614035,7.845694477
1,1.52,123.9626168,4.781659389
1,1.56,52.01117318,383.6885495
1,1.56,225.9907236,380.6258152
2,1.56,244.0054054,379.9798576
1,1.56,165.1792829,322.7726952
1,1.56,151.1218861,243.7789904
1,1.56,174.2121212,181.6841627
1,1.56,75.99169742,178.7927295
1,1.56,76.21609403,163.6840102
1,1.56,157.972973,159.8348416
1,1.56,167.2737127,149.842635
1,1.56,157.0051813,146.8541982
1,1.56,102.0384615,132.7861843
1,1.56,108.9706458,126.7004461
1,1.56,167.0426894,106.8424918
1,1.56,66.06343907,81.76079128
1,1.56,158.9923339,72.82765598
1,1.56,149.9747475,49.76650787
1,1.56,70.24862745,45.74479664
1,1.56,126.9614181,41.68468337
1,1.56,77.04343891,11.66763224
1,1.56,156.9516729,6.865302512
1,1.56,122.1525077,3.532938816
1,1.56,76.97242647,2.550041742
1,1.6,67.22080925,368.7805033
1,1.6,165.9783677,328.776743
1,1.6,152.0072137,247.7897748
1,1.6,174.8641975,186.7001779
1,1.6,75.93244529,184.7826109
1,1.6,76.16935484,169.7045985
1,1.6,160.116349,164.7034247
1,1.6,166.9344023,156.7714553
1,1.6,160.0138728,149.741197
1,1.6,105.9142237,139.8750362
1,1.6,106.9425287,128.7753898
1,1.6,165.0420712,110.7611632
1,1.6,66.94581281,81.66753788
1,1.6,156.0740418,73.90273953
1,1.6,149.0109152,55.78165939
1,1.6,70.01265823,48.81516646
1,1.6,76.95833333,13.69359121
1,1.6,118.0688226,12.80653501
1,1.6,156.0676617,6.840365857
1,1.6,123.9774859,3.775092785
1,1.6,76.08990826,1.504595169
1,1.64,66.19863014,361.7828009
1,1.64,166.9242263,336.752844
1,1.64,155.0322887,255.765515
1,1.64,76.19897959,190.7234961
1,1.64,174.063591,191.7392654
1,1.64,77.18224299,175.6844631
1,1.64,162.0723606,171.6689666
1,1.64,165.9019108,161.7803855
1,1.64,160.0213964,150.7906684
1,1.64,109.2223702,145.5885835
1,1.64,104.0052192,133.7837471
1,1.64,164.1802469,114.8730174
1,1.64,67.06719368,81.84964358
1,1.64,155.1065259,77.86707206
1,1.64,148.0465533,59.8353747
1,1.64,70.00643604,56.77280983
1,1.64,119.0286156,14.68962536
1,1.64,74.96774194,13.79338959
1,1.64,151.9661734,6.831342264
1,1.64,122.9940887,4.860477123
1,1.68,167.2463606,340.7615026
1,1.68,156.2591051,261.6432619
1,1.68,77.33205619,196.6833197
1,1.68,174.9183673,194.7395676
1,1.68,78.16897507,181.6874766
1,1.68,163.3222506,175.5553167
1,1.68,166.1649351,163.8401009
1,1.68,160.0845714,152.7736594
1,1.68,114.0343782,150.7311033
1,1.68,100.9726997,137.7391923
1,1.68,164.9093108,118.7756134
1,1.68,68.02439024,81.73445247
1,1.68,155.1060445,81.81029141
1,1.68,148.1424447,63.80572099
1,1.68,69.14180328,57.8078889
1,1.68,119.935377,14.68638184
1,1.68,73.98414179,13.74248029
1,1.68,121.1469248,4.484392874
1,1.72,169.0457079,341.7705111
1,1.72,158.3210702,264.6300429
1,1.72,80.88771593,201.8075711
1,1.72,174.8762019,195.7516113
1,1.72,80.94242693,185.813546
1,1.72,165.1511501,179.7619442
1,1.72,167.173456,166.772461
1,1.72,160.9039409,154.7816594
1,1.72,119.0335366,153.7267813
1,1.72,98.97536946,139.7511175
1,1.72,165.04,119.8046897
1,1.72,155.1271091,84.80415658
1,1.72,70.00938233,80.81762499
1,1.72,147.2475822,66.83194952
1,1.72,70.22921914,64.73547971
1,1.72,72.07049345,12.90250531
1,1.72,118.9944489,12.85461736
1,1.72,124.9469112,3.784555142
1,1.72,141.0718835,3.844443738
1,1.76,67.22969188,369.7620515
1,1.76,170.009901,340.7878475
1,1.76,159.9030733,268.802936
1,1.76,82.18171296,206.7295761
1,1.76,175.0995733,197.7361402
1,1.76,82.05810398,192.7551558
1,1.76,166.944801,186.7547018
1,1.76,167.9695291,169.735953
1,1.76,160.9454023,160.7787858
